country;density;year
BRA;68,643;2006
BRN;74,898;2006
BGR;69,1;2006
BFA;53,265;2006
BDI;51,415;2006
CPV;70,002;2006
KHM;61,566;2006
CMR;52,563;2006
CAN;78;2006
CAF;43,692;2006
TCD;47,545;2006
CHI;77,059;2006
CHL;75,029;2006
CHN;72,836;2006
COL;68,89;2006
COM;58,825;2006
COD;52,957;2006
COG;54,743;2006
CRI;75,9;2006
CIV;47,432;2006
HRV;72,51;2006
CUB;76,264;2006
CUW;71,1;2006
CYP;76,658;2006
CZE;73,5;2006
DNK;75,9;2006
DJI;56,965;2006
DOM;68,849;2006
ECU;71,43;2006
EGY;67,332;2006
SLV;66,007;2006
GNQ;53,379;2006
ERI;57,493;2006
EST;67,35;2006
ETH;55,912;2006
FRO;77,1;2006
FJI;65,908;2006
FIN;75,8;2006
FRA;77,3;2006
PYF;72,191;2006
GAB;59,815;2006
GMB;57,161;2006
GEO;68,822;2006
DEU;76,4;2006
GHA;58,34;2006
GRC;77;2006
GRL;67,09;2006
GRD;69,283;2006
GUM;74,391;2006
GTM;66,843;2006
GIN;53,346;2006
GNB;52,593;2006
GUY;63,158;2006
HTI;57,667;2006
HND;69,292;2006
HKG;79,4;2006
HUN;69;2006
ISL;79,5;2006
IND;64,107;2006
IDN;65,388;2006
IRN;70,689;2006
IRQ;65,596;2006
IRL;76,9;2006
ISR;78,7;2006
ITA;78,6;2006
JAM;71,12;2006
JPN;79;2006
JOR;71,304;2006
KAZ;60,6;2006
KEN;55,687;2006
KIR;61,945;2006
PRK;64,849;2006
KOR;75,74;2006
XKX;66,8;2006
KWT;72,89;2006
KGZ;63,5;2006
LAO;60,967;2006
LVA;65,5;2006
LBN;75,456;2006
LSO;46,072;2006
LBR;55,267;2006
LBY;69,434;2006
LIE;78,9;2006
LTU;65,3;2006
LUX;76,8;2006
MAC;78,84;2006
MKD;71,857;2006
MDG;60,299;2006
MWI;49,44;2006
MYS;71,46;2006
MDV;73,696;2006
MLI;52,212;2006
MLT;77;2006
MRT;59,359;2006
MUS;69,12;2006
MEX;73,071;2006
FSM;67,374;2006
MDA;64,127;2006
MNG;61,849;2006
MNE;71,375;2006
MAR;70,502;2006
MOZ;50,297;2006
MMR;61,85;2006
NAM;52,261;2006
NPL;64,788;2006
NLD;77,6;2006
NCL;72,9;2006
NZL;78;2006
NIC;69,257;2006
NER;53,22;2006
NGA;48,067;2006
NOR;78,1;2006
OMN;72,698;2006
PAK;63,196;2006
PAN;73,36;2006
PNG;61,404;2006
PRY;69,445;2006
PER;70,124;2006
PHL;64,715;2006
POL;70,9;2006
PRT;75,2;2006
PRI;74,47;2006
QAT;75,826;2006
ROU;68,7;2006
RUS;60,43;2006
RWA;55,904;2006
WSM;68,523;2006
SMR;79,4;2006
STP;63,078;2006
SAU;71,823;2006
SEN;59,775;2006
SRB;70,8;2006
SYC;68,9;2006
SLE;43,568;2006
SGP;77,8;2006
SVK;70,4;2006
SVN;74,55;2006
SLB;65,342;2006
SOM;51,148;2006
ZAF;50,209;2006
SSD;50,6;2006
ESP;77,7;2006
LKA;70,548;2006
LCA;71,028;2006
MAF;74,9;2006
VCT;69,279;2006
SDN;59,106;2006
SUR;65,846;2006
SWZ;45,081;2006
SWE;78,7;2006
CHE;79,1;2006
SYR;72,14;2006
TJK;65,317;2006
TZA;55,814;2006
THA;69,174;2006
TLS;63,741;2006
TGO;54,328;2006
TON;68,949;2006
TTO;65,581;2006
TUN;72,081;2006
TUR;69,454;2006
TKM;61,647;2006
UGA;51,962;2006
UKR;62,38;2006
ARE;74,892;2006
GBR;77,2;2006
USA;75,2;2006
URY;72,273;2006
UZB;65,573;2006
VUT;67,798;2006
VEN;69,204;2006
VNM;69,464;2006
VIR;75,6;2006
PSE;70,024;2006
YEM;60,874;2006
ZMB;49,249;2006
ZWE;45,189;2006
AFG;58,543;2007
ALB;73,192;2007
DZA;72,391;2007
AGO;52,508;2007
ATG;72,454;2007
ARG;71,274;2007
ARM;69,463;2007
ABW;72,093;2007
AUS;79;2007
AUT;77,4;2007
AZE;66,655;2007
BHS;71,1;2007
BHR;74,857;2007
BGD;68,01;2007
BRB;72,054;2007
BLR;64,5;2007
BEL;77,1;2007
BLZ;66,763;2007
BEN;56,788;2007
BMU;76,3;2007
BTN;66,016;2007
BOL;62,479;2007
BIH;72,8;2007
BWA;53,214;2007
BRA;69,019;2007
BRN;75,013;2007
BGR;69,2;2007
BFA;54,102;2007
BDI;51,805;2007
CPV;70,008;2007
KHM;62,34;2007
CMR;53,064;2007
CAN;78,3;2007
CAF;44,225;2007
TCD;47,905;2007
CHI;77,352;2007
CHL;75,203;2007
CHN;73,097;2007
COL;69,109;2007
COM;59,154;2007
COD;53,651;2007
COG;55,913;2007
CRI;76,003;2007
CIV;47,972;2007
HRV;72,33;2007
CUB;76,478;2007
CUW;71,9;2007
CYP;76,79;2007
CZE;73,7;2007
DNK;76;2007
DJI;57,407;2007
DOM;69,063;2007
ECU;71,639;2007
EGY;67,537;2007
SLV;66,3;2007
GNQ;53,682;2007
ERI;58,255;2007
EST;67,4;2007
ETH;56,991;2007
FRO;77,3;2007
FJI;66,042;2007
FIN;75,8;2007
FRA;77,6;2007
PYF;72,577;2007
GAB;60,367;2007
GMB;57,487;2007
GEO;68,728;2007
DEU;76,9;2007
GHA;58,819;2007
GRC;77;2007
GRL;67,89;2007
GRD;69,517;2007
GUM;74,643;2007
GTM;67,169;2007
GIN;54,038;2007
GNB;52,76;2007
GUY;63,307;2007
HTI;58,039;2007
HND;69,47;2007
HKG;79,4;2007
HUN;69,2;2007
ISL;79,6;2007
IND;64,48;2007
IDN;65,559;2007
IRN;71,032;2007
IRQ;65,438;2007
IRL;77,3;2007
ISR;78,7;2007
ITA;78,8;2007
JAM;71,46;2007
JPN;79,19;2007
JOR;71,45;2007
KAZ;60,7;2007
KEN;57,162;2007
KIR;62,009;2007
PRK;65,018;2007
KOR;76,13;2007
XKX;67,1;2007
KWT;72,971;2007
KGZ;63,7;2007
LAO;61,5;2007
LVA;65,8;2007
LBN;75,833;2007
LSO;46,811;2007
LBR;56,334;2007
LBY;69,425;2007
LIE;79,1;2007
LTU;64,9;2007
LUX;76,7;2007
MAC;79,045;2007
MKD;72,045;2007
MDG;60,693;2007
MWI;50,81;2007
MYS;71,57;2007
MDV;74,214;2007
MLI;52,926;2007
MLT;77,5;2007
MRT;59,631;2007
MUS;69,2;2007
MEX;73,228;2007
FSM;67,472;2007
MDA;64,398;2007
MNG;62,228;2007
MNE;71,72;2007
MAR;71,07;2007
MOZ;50,956;2007
MMR;62,13;2007
NAM;52,97;2007
NPL;65,261;2007
NLD;78;2007
NCL;71,8;2007
NZL;78,2;2007
NIC;69,605;2007
NER;53,937;2007
NGA;48,637;2007
NOR;78,2;2007
OMN;73,024;2007
PAK;63,431;2007
PAN;73,471;2007
PNG;61,672;2007
PRY;69,646;2007
PER;70,381;2007
PHL;64,802;2007
POL;71;2007
PRT;75,2;2007
PRI;74,46;2007
QAT;75,925;2007
ROU;69,2;2007
RUS;61,46;2007
RWA;57,536;2007
WSM;68,936;2007
SMR;79,75;2007
STP;63,342;2007
SAU;71,913;2007
SEN;60,52;2007
SRB;70,9;2007
SYC;68,9;2007
SLE;44,597;2007
SGP;78,1;2007
SXM;72,3;2007
SVK;70,5;2007
SVN;75;2007
SLB;65,855;2007
SOM;51,472;2007
ZAF;50,558;2007
SSD;51,09;2007
ESP;77,8;2007
LKA;70,66;2007
LCA;71,258;2007
MAF;75,1;2007
VCT;69,584;2007
SDN;59,591;2007
SUR;66,203;2007
SWZ;45,879;2007
SWE;78,9;2007
CHE;79,4;2007
SYR;71,613;2007
TJK;65,766;2007
TZA;56,803;2007
THA;69,549;2007
TLS;64,53;2007
TGO;54,882;2007
TON;69,013;2007
TTO;65,763;2007
TUN;72,232;2007
TUR;69,803;2007
TKM;62,044;2007
UGA;52,984;2007
UKR;62,51;2007
ARE;75,102;2007
GBR;77,4;2007
USA;75,5;2007
URY;72,433;2007
UZB;65,947;2007
VUT;68,074;2007
VEN;69,307;2007
VNM;69,63;2007
VIR;75,8;2007
PSE;70,174;2007
YEM;61,22;2007
ZMB;50,578;2007
ZWE;46,57;2007
AFG;59,086;2008
ALB;73,539;2008
DZA;72,798;2008
AGO;53,571;2008
ATG;72,63;2008
ARG;71,423;2008
ARM;69,582;2008
ABW;72,235;2008
AUS;79,2;2008
AUT;77,7;2008
AZE;67,091;2008
BHS;71,289;2008
BHR;74,994;2008
BGD;68,361;2008
BRB;72,21;2008
BLR;64,7;2008
BEL;76,9;2008
BLZ;66,928;2008
BEN;57,199;2008
BMU;76,7;2008
BTN;66,604;2008
BOL;63,026;2008
BIH;72,958;2008
BWA;54,638;2008
BRA;69,395;2008
BRN;75,086;2008
BGR;69,5;2008
BFA;54,924;2008
BDI;52,217;2008
CPV;69,994;2008
KHM;63,058;2008
CMR;53,516;2008
CAN;78,5;2008
CAF;44,81;2008
TCD;48,321;2008
CHI;77,632;2008
CHL;75,371;2008
CHN;73,337;2008
COL;69,319;2008
COM;59,513;2008
COD;54,307;2008
COG;57,053;2008
CRI;76,107;2008
CIV;48,49;2008
HRV;72,4;2008
CUB;76,653;2008
CUW;71,7;2008
CYP;76,931;2008
CZE;74;2008
DNK;76,3;2008
DJI;57,885;2008
DOM;69,273;2008
ECU;71,846;2008
EGY;67,747;2008
SLV;66,594;2008
GNQ;53,997;2008
ERI;58,966;2008
EST;68,6;2008
ETH;58,046;2008
FRO;77,6;2008
FJI;66,188;2008
FIN;76,3;2008
FRA;77,8;2008
PYF;72,923;2008
GAB;60,925;2008
GMB;57,801;2008
GEO;68,628;2008
DEU;77,2;2008
GHA;59,267;2008
GRC;77,5;2008
GRL;67,75;2008
GRD;69,756;2008
GUM;74,92;2008
GTM;67,513;2008
GIN;54,725;2008
GNB;52,954;2008
GUY;63,451;2008
HTI;58,428;2008
HND;69,642;2008
HKG;79,4;2008
HUN;69,8;2008
ISL;80;2008
IND;64,837;2008
IDN;65,74;2008
IRN;71,457;2008
IRQ;65,427;2008
IRL;77,9;2008
ISR;79;2008
ITA;78,9;2008
JAM;71,798;2008
JPN;79,29;2008
JOR;71,594;2008
KAZ;61,9;2008
KEN;58,571;2008
KIR;62,068;2008
PRK;65,251;2008
KOR;76,54;2008
XKX;67,3;2008
KWT;73,054;2008
KGZ;64,5;2008
LAO;62,008;2008
LVA;67,2;2008
LBN;76,175;2008
LSO;47,555;2008
LBR;57,29;2008
LBY;69,365;2008
LIE;80;2008
LTU;66,3;2008
LUX;78,1;2008
MAC;79,261;2008
MKD;72,241;2008
MDG;61,093;2008
MWI;52,245;2008
MYS;71,707;2008
MDV;74,619;2008
MLI;53,567;2008
MLT;77,1;2008
MRT;59,919;2008
MUS;69,2;2008
MEX;73,378;2008
FSM;67,55;2008
MDA;64,739;2008
MNG;62,635;2008
MNE;72,108;2008
MAR;71,623;2008
MOZ;51,578;2008
MMR;62,42;2008
NAM;53,875;2008
NPL;65,704;2008
NLD;78,3;2008
NCL;72,7;2008
NZL;78,4;2008
NIC;69,945;2008
NER;54,658;2008
NGA;49,18;2008
NOR;78,3;2008
OMN;73,327;2008
PAK;63,689;2008
PAN;73,592;2008
PNG;61,909;2008
PRY;69,848;2008
PER;70,616;2008
PHL;64,892;2008
POL;71,3;2008
PRT;75,5;2008
PRI;74,023;2008
QAT;76,047;2008
ROU;69,2;2008
RUS;61,92;2008
RWA;59,006;2008
WSM;69,353;2008
SMR;80,1;2008
STP;63,564;2008
SAU;72,017;2008
SEN;61,236;2008
SRB;71,3;2008
SYC;67,7;2008
SLE;45,622;2008
SGP;78,4;2008
SXM;72;2008
SVK;70,9;2008
SVN;75,4;2008
SLB;66,352;2008
SOM;51,793;2008
ZAF;51,167;2008
SSD;51,605;2008
ESP;78,2;2008
LKA;70,748;2008
LCA;71,466;2008
MAF;75,2;2008
VCT;69,868;2008
SDN;60,082;2008
SUR;66,556;2008
SWZ;46,819;2008
SWE;79,1;2008
CHE;79,7;2008
SYR;70,717;2008
TJK;66,193;2008
TZA;57,703;2008
THA;69,881;2008
TLS;65,147;2008
TGO;55,493;2008
TON;69,09;2008
TTO;65,961;2008
TUN;72,376;2008
TUR;70,136;2008
TKM;62,436;2008
UGA;53,894;2008
UKR;62,51;2008
ARE;75,297;2008
GBR;77,6;2008
USA;75,6;2008
URY;72,585;2008
UZB;66,347;2008
VUT;68,338;2008
VEN;69,409;2008
VNM;69,805;2008
VIR;75,9;2008
PSE;70,328;2008
YEM;61,555;2008
ZMB;51,947;2008
ZWE;48,167;2008
AFG;59,589;2009
ALB;73,95;2009
DZA;73,162;2009
AGO;54,581;2009
ATG;72,793;2009
ARG;71,575;2009
ARM;69,749;2009
ABW;72,377;2009
AUS;79,3;2009
AUT;77,6;2009
AZE;67,498;2009
BHS;71,465;2009
BHR;75,131;2009
BGD;68,698;2009
BRB;72,365;2009
BLR;64,7;2009
BEL;77,3;2009
BLZ;67,046;2009
BEN;57,559;2009
BMU;76,806;2009
BTN;67,139;2009
BOL;63,569;2009
BIH;73,118;2009
BWA;55,961;2009
BRA;69,767;2009
BRN;75,125;2009
BGR;69,9;2009
BFA;55,71;2009
BDI;52,643;2009
CPV;69,984;2009
KHM;63,715;2009
CMR;53,918;2009
CAN;78,8;2009
CAF;45,432;2009
TCD;48,778;2009
CHI;77,897;2009
CHL;75,537;2009
CHN;73,561;2009
COL;69,522;2009
COM;59,89;2009
COD;54,917;2009
COG;58,118;2009
CRI;76,217;2009
CIV;48,966;2009
HRV;72,9;2009
CUB;76,792;2009
CUW;72,4;2009
CYP;77,082;2009
CZE;74,2;2009
DNK;76,5;2009
DJI;58,383;2009
DOM;69,48;2009
ECU;72,056;2009
EGY;67,962;2009
SLV;66,887;2009
GNQ;54,324;2009
ERI;59,612;2009
EST;69,8;2009
ETH;59,05;2009
FRO;77,9;2009
FJI;66,343;2009
FIN;76,5;2009
FRA;78;2009
PYF;73,226;2009
GAB;61,466;2009
GMB;58,104;2009
GEO;68,539;2009
DEU;77,3;2009
GHA;59,669;2009
GRC;77,7;2009
GRL;68,18;2009
GRD;69,997;2009
GUM;75,22;2009
GTM;67,877;2009
GIN;55,386;2009
GNB;53,186;2009
GUY;63,59;2009
HTI;58,825;2009
HND;69,81;2009
HKG;79,8;2009
HUN;70,1;2009
ISL;79,8;2009
IND;65,177;2009
IDN;65,929;2009
IRN;71,957;2009
IRQ;65,571;2009
IRL;77,8;2009
ISR;79,6;2009
ITA;79,1;2009
JAM;72,124;2009
JPN;79,59;2009
JOR;71,735;2009
KAZ;63,6;2009
KEN;59,857;2009
KIR;62,129;2009
PRK;65,567;2009
KOR;76,99;2009
XKX;67,6;2009
KWT;73,139;2009
KGZ;65,2;2009
LAO;62,486;2009
LVA;68,3;2009
LBN;76,48;2009
LSO;48,246;2009
LBR;58,097;2009
LBY;69,261;2009
LIE;79,5;2009
LTU;67,5;2009
LUX;78,1;2009
MAC;79,487;2009
MKD;72,443;2009
MDG;61,505;2009
MWI;53,691;2009
MYS;71,873;2009
MDV;74,918;2009
MLI;54,128;2009
MLT;77,9;2009
MRT;60,215;2009
MUS;69,38;2009
MEX;73,522;2009
FSM;67,609;2009
MDA;65,14;2009
MNG;63,061;2009
MNE;72,524;2009
MAR;72,152;2009
MOZ;52,161;2009
MMR;62,716;2009
NAM;54,927;2009
NPL;66,121;2009
NLD;78,5;2009
NCL;73,6;2009
NZL;78,8;2009
NIC;70,279;2009
NER;55,372;2009
NGA;49,685;2009
NOR;78,6;2009
OMN;73,609;2009
PAK;63,966;2009
PAN;73,729;2009
PNG;62,114;2009
PRY;70,05;2009
PER;70,836;2009
PHL;64,987;2009
POL;71,5;2009
PRT;75,8;2009
PRI;74,262;2009
QAT;76,193;2009
ROU;69,7;2009
RUS;62,87;2009
RWA;60,282;2009
WSM;69,768;2009
SMR;80,21727273;2009
STP;63,74;2009
SAU;72,141;2009
SEN;61,904;2009
SRB;71,4;2009
SYC;68,4;2009
SLE;46,624;2009
SGP;78,9;2009
SXM;73,1;2009
SVK;71,3;2009
SVN;75,8;2009
SLB;66,828;2009
SOM;52,114;2009
ZAF;52,002;2009
SSD;52,141;2009
ESP;78,5;2009
LKA;70,834;2009
LCA;71,652;2009
MAF;75,4;2009
VCT;70,116;2009
SDN;60,567;2009
SUR;66,891;2009
SWZ;47,843;2009
SWE;79,4;2009
CHE;79,8;2009
SYR;69,509;2009
TJK;66,593;2009
TZA;58,508;2009
THA;70,164;2009
TLS;65,589;2009
TGO;56,138;2009
TON;69,177;2009
TTO;66,168;2009
TUN;72,517;2009
TUR;70,459;2009
TKM;62,813;2009
UGA;54,682;2009
UKR;63,79;2009
ARE;75,48;2009
GBR;78,1;2009
USA;76;2009
URY;72,734;2009
UZB;66,761;2009
VUT;68,589;2009
VEN;69,512;2009
VNM;69,991;2009
VIR;76;2009
PSE;70,486;2009
YEM;61,873;2009
ZMB;53,315;2009
ZWE;49,905;2009
AFG;60,054;2010
ALB;74,404;2010
DZA;73,481;2010
AGO;55,506;2010
ATG;72,945;2010
ARG;71,733;2010
ARM;69,961;2010
ABW;72,516;2010
AUS;79,5;2010
AUT;77,8;2010
AZE;67,863;2010
BHS;71,633;2010
BHR;75,268;2010
BGD;69,024;2010
BRB;72,521;2010
BLR;64,6;2010
BEL;77,5;2010
BLZ;67,123;2010
BEN;57,87;2010
BMU;76,63;2010
BTN;67,626;2010
BOL;64,098;2010
BIH;73,283;2010
BWA;57,178;2010
BRA;70,132;2010
BRN;75,142;2010
BGR;70;2010
BFA;56,442;2010
BDI;53,077;2010
CPV;69,996;2010
KHM;64,307;2010
CMR;54,287;2010
CAN;79,1;2010
CAF;46,081;2010
TCD;49,26;2010
CHI;78,145;2010
CHL;75,706;2010
CHN;73,77;2010
COL;69,719;2010
COM;60,27;2010
COD;55,477;2010
COG;59,077;2010
CRI;76,338;2010
CIV;49,399;2010
HRV;73,5;2010
CUB;76,903;2010
CYP;77,243;2010
CZE;74,4;2010
DNK;77,1;2010
DJI;58,876;2010
DOM;69,68;2010
ECU;72,269;2010
EGY;68,178;2010
SLV;67,178;2010
GNQ;54,657;2010
ERI;60,19;2010
EST;70,6;2010
ETH;59,976;2010
FRO;78,2;2010
FJI;66,505;2010
FIN;76,7;2010
FRA;78,2;2010
PYF;73,486;2010
GAB;61,978;2010
GMB;58,395;2010
GEO;68,48;2010
DEU;77,5;2010
GHA;60,023;2010
GRC;77,9;2010
GRL;68,54;2010
GRD;70,232;2010
GUM;75,537;2010
GTM;68,255;2010
GIN;56,013;2010
GNB;53,462;2010
GUY;63,723;2010
HTI;59,221;2010
HND;69,977;2010
HKG;80,1;2010
HUN;70,5;2010
ISL;79,8;2010
IND;65,497;2010
IDN;66,122;2010
IRN;72,504;2010
IRQ;65,849;2010
IRL;78,5;2010
ISR;79,7;2010
ITA;79,5;2010
JAM;72,426;2010
JPN;79,55;2010
JOR;71,874;2010
KAZ;63,51;2010
KEN;60,974;2010
KIR;62,2;2010
PRK;65,96;2010
KOR;77,2;2010
XKX;67,9;2010
KWT;73,227;2010
KGZ;65,3;2010
LAO;62,935;2010
LVA;68,8;2010
LBN;76,749;2010
LSO;48,85;2010
LBR;58,746;2010
LBY;69,136;2010
LIE;79,5;2010
LTU;68;2010
LUX;77,9;2010
MAC;79,716;2010
MKD;72,648;2010
MDG;61,93;2010
MWI;55,086;2010
MYS;72,061;2010
MDV;75,133;2010
MLI;54,62;2010
MLT;79,3;2010
MRT;60,506;2010
MUS;69,46;2010
MEX;73,668;2010
FSM;67,653;2010
MDA;65,577;2010
MNG;63,488;2010
MNE;72,945;2010
MAR;72,644;2010
MOZ;52,712;2010
MMR;63,011;2010
NAM;56,059;2010
NPL;66,517;2010
NLD;78,8;2010
NCL;74,4;2010
NZL;78,8;2010
NIC;70,606;2010
NER;56,062;2010
NGA;50,148;2010
NOR;78,9;2010
OMN;73,873;2010
PAK;64,252;2010
PAN;73,883;2010
PNG;62,29;2010
PRY;70,248;2010
PER;71,046;2010
PHL;65,089;2010
POL;72,1;2010
PRT;76,1;2010
PRI;74,515;2010
QAT;76,36;2010
ROU;69,8;2010
RUS;63,09;2010
RWA;61,348;2010
WSM;70,171;2010
SMR;80,33454545;2010
STP;63,873;2010
SAU;72,286;2010
SEN;62,509;2010
SRB;71,8;2010
SYC;69,1;2010
SLE;47,572;2010
SGP;79,2;2010
SVK;71,6;2010
SVN;76,3;2010
SLB;67,276;2010
SOM;52,439;2010
ZAF;53,014;2010
SSD;52,691;2010
ESP;78,7;2010
LKA;70,934;2010
LCA;71,817;2010
MAF;75,6;2010
VCT;70,324;2010
SDN;61,031;2010
SUR;67,194;2010
SWZ;48,896;2010
SWE;79,5;2010
CHE;80,1;2010
SYR;68,113;2010
TJK;66,957;2010
TZA;59,243;2010
THA;70,402;2010
TLS;65,879;2010
TGO;56,783;2010
TON;69,276;2010
TTO;66,374;2010
TUN;72,662;2010
TUR;70,776;2010
TKM;63,161;2010
UGA;55,343;2010
UKR;65,28;2010
ARE;75,65;2010
GBR;78,5;2010
USA;76,2;2010
URY;72,881;2010
UZB;67,166;2010
VUT;68,828;2010
VEN;69,621;2010
VNM;70,188;2010
VIR;76,1;2010
PSE;70,647;2010
YEM;62,168;2010
ZMB;54,624;2010
ZWE;51,69;2010
AFG;60,484;2011
ALB;74,867;2011
DZA;73,76;2011
AGO;56,321;2011
ATG;73,091;2011
ARG;71,896;2011
ARM;70,205;2011
ABW;72,654;2011
AUS;79,7;2011
AUT;78,3;2011
AZE;68,175;2011
BHS;71,795;2011
BHR;75,405;2011
BGD;69,343;2011
BRB;72,676;2011
BLR;64,7;2011
BEL;78;2011
BLZ;67,177;2011
BEN;58,141;2011
BMU;77,46;2011
BTN;68,069;2011
BOL;64,606;2011
BIH;73,452;2011
BWA;58,322;2011
BRA;70,481;2011
BRN;75,155;2011
BGR;70,7;2011
BFA;57,106;2011
BDI;53,511;2011
CPV;70,041;2011
KHM;64,833;2011
CMR;54,646;2011
CAN;79,4;2011
CAF;46,756;2011
TCD;49,742;2011
CHI;78,374;2011
CHL;75,883;2011
CHN;73,967;2011
COL;69,913;2011
COM;60,637;2011
COD;55,988;2011
COG;59,92;2011
CRI;76,477;2011
CIV;49,806;2011
HRV;73,8;2011
CUB;77,002;2011
CUW;74,4;2011
CYP;77,414;2011
CZE;74,8;2011
DNK;77,8;2011
DJI;59,338;2011
DOM;69,875;2011
ECU;72,489;2011
EGY;68,391;2011
SLV;67,465;2011
GNQ;54,987;2011
ERI;60,709;2011
EST;71,4;2011
ETH;60,802;2011
FRO;78,5;2011
FJI;66,67;2011
FIN;77,3;2011
FRA;78,7;2011
PYF;73,708;2011
GAB;62,456;2011
GMB;58,673;2011
GEO;68,463;2011
DEU;77,9;2011
GHA;60,332;2011
GRC;78;2011
GRL;68,56;2011
GRD;70,453;2011
GUM;75,859;2011
GTM;68,633;2011
GIN;56,607;2011
GNB;53,78;2011
GUY;63,85;2011
HTI;59,605;2011
HND;70,144;2011
HKG;80,3;2011
HUN;71,2;2011
ISL;80,7;2011
IND;65,798;2011
IDN;66,314;2011
IRN;73,059;2011
IRQ;66,214;2011
IRL;78,6;2011
ISR;79,9;2011
ITA;79,7;2011
JAM;72,695;2011
JPN;79,44;2011
JOR;72,01;2011
KAZ;64,16;2011
KEN;61,904;2011
KIR;62,289;2011
PRK;66,4;2011
KOR;77,65;2011
XKX;68,1;2011
KWT;73,318;2011
KGZ;65,7;2011
LAO;63,353;2011
LVA;68,6;2011
LBN;76,987;2011
LSO;49,369;2011
LBR;59,261;2011
LBY;69,017;2011
LIE;79,5;2011
LTU;68,1;2011
LUX;78,5;2011
MAC;79,942;2011
MKD;72,851;2011
MDG;62,364;2011
MWI;56,372;2011
MYS;72,264;2011
MDV;75,299;2011
MLI;55,06;2011
MLT;78,6;2011
MRT;60,78;2011
MUS;69,74;2011
MEX;73,818;2011
FSM;67,691;2011
MDA;66,013;2011
MNG;63,897;2011
MNE;73,348;2011
MAR;73,09;2011
MOZ;53,251;2011
MMR;63,291;2011
NAM;57,201;2011
NPL;66,897;2011
NLD;79,4;2011
NCL;73,8;2011
NZL;79,1;2011
NIC;70,922;2011
NER;56,708;2011
NGA;50,577;2011
NOR;79,1;2011
OMN;74,123;2011
PAK;64,532;2011
PAN;74,055;2011
PNG;62,443;2011
PRY;70,432;2011
PER;71,254;2011
PHL;65,198;2011
POL;72,5;2011
PRT;77,3;2011
PRI;74,779;2011
QAT;76,541;2011
ROU;70,8;2011
RUS;64,04;2011
RWA;62,215;2011
WSM;70,553;2011
SMR;80,45181818;2011
STP;63,973;2011
SAU;72,448;2011
SEN;63,046;2011
SRB;72;2011
SYC;67,7;2011
SLE;48,435;2011
SGP;79,5;2011
SVK;72,3;2011
SVN;76,8;2011
SLB;67,691;2011
SOM;52,775;2011
ZAF;54,144;2011
SSD;53,246;2011
ESP;79,5;2011
LKA;71,057;2011
LCA;71,972;2011
MAF;75,7;2011
VCT;70,49;2011
SDN;61,458;2011
SUR;67,456;2011
SWZ;49,943;2011
SWE;79,9;2011
CHE;80,5;2011
SYR;66,697;2011
TJK;67,278;2011
TZA;59,952;2011
THA;70,603;2011
TLS;66,064;2011
TGO;57,393;2011
TON;69,385;2011
TTO;66,57;2011
TUN;72,814;2011
TUR;71,086;2011
TKM;63,469;2011
UGA;55,882;2011
UKR;65,98;2011
ARE;75,811;2011
GBR;79;2011
USA;76,3;2011
URY;73,03;2011
UZB;67,54;2011
VUT;69,055;2011
VEN;69,742;2011
VNM;70,397;2011
VIR;76,3;2011
PSE;70,81;2011
YEM;62,44;2011
ZMB;55,813;2011
ZWE;53,425;2011
AFG;60,892;2012
ALB;75,299;2012
DZA;74,009;2012
AGO;57,016;2012
ATG;73,234;2012
ARG;72,065;2012
ARM;70,455;2012
ABW;72,791;2012
AUS;79,9;2012
AUT;78,4;2012
AZE;68,433;2012
BHS;71,953;2012
BHR;75,541;2012
BGD;69,657;2012
BRB;72,831;2012
BLR;66,6;2012
BEL;77,8;2012
BLZ;67,235;2012
BEN;58,392;2012
BMU;77,99;2012
BTN;68,481;2012
BOL;65,085;2012
BIH;73,626;2012
BWA;59,457;2012
BRA;70,808;2012
BRN;75,183;2012
BGR;70,9;2012
BFA;57,709;2012
BDI;53,938;2012
CPV;70,116;2012
KHM;65,303;2012
CMR;55,025;2012
CAN;79,564;2012
CAF;47,458;2012
TCD;50,205;2012
CHI;78,587;2012
CHL;76,071;2012
CHN;74,15;2012
COL;70,102;2012
COM;60,98;2012
COD;56,461;2012
COG;60,672;2012
CRI;76,635;2012
CIV;50,217;2012
HRV;73,9;2012
CUB;77,107;2012
CYP;77,593;2012
CZE;75,1;2012
DNK;78,1;2012
DJI;59,754;2012
DOM;70,067;2012
ECU;72,712;2012
EGY;68,596;2012
SLV;67,746;2012
GNQ;55,302;2012
ERI;61,19;2012
EST;71,4;2012
ETH;61,532;2012
FRO;78,8;2012
FJI;66,833;2012
FIN;77,7;2012
FRA;78,7;2012
PYF;73,909;2012
GAB;62,909;2012
GMB;58,937;2012
GEO;68,489;2012
DEU;78,1;2012
GHA;60,617;2012
GRC;78;2012
GRL;69,06;2012
GRD;70,655;2012
GUM;76,17;2012
GTM;68,997;2012
GIN;57,186;2012
GNB;54,129;2012
GUY;63,971;2012
HTI;59,969;2012
HND;70,314;2012
HKG;80,7;2012
HUN;71,6;2012
ISL;81,6;2012
IND;66,083;2012
IDN;66,501;2012
IRN;73,576;2012
IRQ;66,601;2012
IRL;78,7;2012
ISR;79,9;2012
ITA;79,8;2012
JAM;72,933;2012
JPN;79,94;2012
JOR;72,143;2012
KAZ;64,84;2012
KEN;62,677;2012
KIR;62,398;2012
PRK;66,834;2012
